ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,sex_dm1,sex_dm2,marriage_dm1,marriage_dm2,all_delays_sum,all_bills_sum,all_payments_sum,bill_payment_ratio
15069,280000.0,1,0,1,35,0,0,0,0,0,2,59188.0,146368.0,244092.0,210226.0,177595.0,153181.0,100000.0,101585.0,90762.0,50119.0,282.0,50436.0,1,0,1,0,2,990650.0,393184.0,2.5195582729714334
25210,20000.0,2,0,2,23,0,0,0,0,0,0,17849.0,15356.0,17146.0,16319.0,15687.0,16948.0,2000.0,2080.0,2000.0,600.0,1500.0,1000.0,0,1,0,1,0,99305.0,9180.0,10.817538126361656
15265,230000.0,2,1,2,32,1,-2,-2,-1,-1,-1,-46.0,-46.0,-46.0,4826.0,4829.0,1788.0,0.0,0.0,4872.0,4829.0,1788.0,1266.0,0,1,0,1,-6,11305.0,12755.0,0.8863190905527244
742,110000.0,2,0,2,30,-1,-1,-1,-1,-2,-2,1064.0,2001.0,3796.0,0.0,0.0,0.0,2007.0,3796.0,0.0,0.0,0.0,0.0,0,1,0,1,-8,6861.0,5803.0,1.1823194899190075
22580,230000.0,2,1,1,32,0,0,0,0,0,0,55623.0,59913.0,60991.0,37289.0,37368.0,37357.0,5855.0,3000.0,1848.0,1457.0,4443.0,0.0,0,1,1,0,0,288541.0,16603.0,17.378847196289826
14310,50000.0,2,0,2,22,-1,0,0,0,0,0,45107.0,30617.0,22324.0,18587.0,20316.0,18271.0,2000.0,2000.0,1000.0,2000.0,1000.0,2950.0,0,1,0,1,-1,155222.0,10950.0,14.175525114155251
16771,40000.0,1,1,1,38,3,2,0,0,2,0,38291.0,37380.0,38180.0,40524.0,39720.0,39860.0,0.0,1706.0,3050.0,0.0,1565.0,1278.0,1,0,1,0,7,233955.0,7599.0,30.78760363205685
21374,500000.0,1,1,1,54,0,0,0,0,0,0,108075.0,106532.0,102315.0,90435.0,91924.0,81378.0,5014.0,4500.0,4000.0,4052.0,3007.0,4013.0,1,0,1,0,0,580659.0,24586.0,23.61746522411128
27300,250000.0,1,0,2,32,-1,-1,-1,-1,-1,-1,55741.0,74048.0,29381.0,56372.0,34020.0,4575.0,74081.0,29403.0,56692.0,34055.0,4575.0,0.0,1,0,0,1,-6,254137.0,198806.0,1.27831654980232
28980,150000.0,2,0,2,35,2,2,0,0,0,0,55337.0,53851.0,53710.0,48797.0,49928.0,51106.0,0.0,2503.0,2000.0,1804.0,2000.0,2000.0,0,1,0,1,4,312729.0,10307.0,30.34141845347822
7308,30000.0,2,2,2,33,1,2,2,0,0,2,24457.0,25474.0,26241.0,25388.0,26377.0,27794.0,1716.0,1500.0,911.0,1400.0,2000.0,0.0,0,1,0,1,7,155731.0,7527.0,20.689650591204995
469,500000.0,1,1,1,38,0,0,0,-1,0,0,59372.0,49677.0,49515.0,42568.0,48268.0,51481.0,10026.0,7241.0,50091.0,25000.0,5078.0,2132.0,1,0,1,0,-1,300881.0,99568.0,3.0218644544431945
18449,20000.0,2,1,1,25,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-9,0.0,0.0,10.054345
23803,30000.0,2,2,1,67,2,2,0,0,0,0,26590.0,25869.0,26947.0,27529.0,24909.0,24576.0,0.0,1800.0,1370.0,1264.0,2078.0,836.0,0,1,1,0,4,156420.0,7348.0,21.2874251497006
18636,80000.0,2,1,2,25,0,0,0,0,0,0,83931.0,82122.0,81028.0,81331.0,60614.0,63153.0,3500.0,3820.0,3220.0,4010.0,6700.0,7.0,0,1,0,1,0,452179.0,21257.0,21.272004516159384
3233,50000.0,2,2,1,59,0,0,0,0,0,0,37201.0,27863.0,27712.0,28433.0,21449.0,20688.0,1503.0,1352.0,1073.0,1077.0,900.0,1000.0,0,1,1,0,0,163346.0,6905.0,23.65619116582187
5920,90000.0,2,0,2,29,-1,-1,-1,-1,0,0,6146.0,6193.0,0.0,3199.0,1888.0,0.0,6198.0,200.0,3199.0,0.0,0.0,0.0,0,1,0,1,-4,17426.0,9597.0,1.8157757632593519
27129,360000.0,1,0,2,34,0,0,0,0,0,0,350178.0,359050.0,366591.0,331833.0,288709.0,290583.0,15000.0,15502.0,13801.0,9852.0,10224.0,10010.0,1,0,0,1,0,1986944.0,74389.0,26.71018564572719
5222,50000.0,2,1,1,24,0,0,0,0,0,0,48928.0,32646.0,31428.0,24880.0,26098.0,26886.0,2000.0,3505.0,2000.0,8000.0,4000.0,3650.0,0,1,1,0,0,190866.0,23155.0,8.242971280500972
9600,480000.0,2,0,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,-9,0.0,0.0,10.054345
23192,230000.0,2,1,2,41,-2,-2,-2,-2,-2,-2,24477.0,23722.0,4791.0,3516.0,7475.0,5352.0,23722.0,4791.0,3516.0,7475.0,5352.0,2120.0,0,1,0,1,-12,69333.0,46976.0,1.4759238760217983
22245,130000.0,2,0,2,24,0,0,0,2,0,0,76582.0,86333.0,91715.0,89245.0,90827.0,87779.0,12000.0,7700.0,0.0,3001.0,3011.0,2816.0,0,1,0,1,2,522481.0,28528.0,18.314673303421202
11856,420000.0,1,2,1,45,2,0,0,0,0,0,520453.0,520643.0,517746.0,428655.0,352793.0,350036.0,18500.0,20000.0,16000.0,11717.0,12000.0,12000.0,1,0,1,0,2,2690326.0,90217.0,29.82061030626157
421,30000.0,1,0,2,24,2,0,0,0,0,2,25265.0,26354.0,27710.0,27959.0,30002.0,29371.0,1500.0,1800.0,1007.0,2500.0,0.0,1800.0,1,0,0,1,4,166661.0,8607.0,19.363425119089115
10930,50000.0,1,0,2,22,0,0,0,0,0,0,13444.0,14819.0,15967.0,16599.0,17329.0,17888.0,1600.0,1700.0,1200.0,1000.0,1000.0,1000.0,1,0,0,1,0,96046.0,7500.0,12.806133333333333
13216,80000.0,2,2,2,28,0,0,0,0,0,0,70194.0,71912.0,69776.0,70985.0,72444.0,69685.0,3500.0,3000.0,2500.0,2500.0,2500.0,2500.0,0,1,0,1,0,424996.0,16500.0,25.75733333333333
6535,170000.0,1,0,1,35,0,0,0,0,0,0,51207.0,38528.0,34688.0,30542.0,61032.0,23711.0,5000.0,2000.0,3000.0,1000.0,6000.0,8753.0,1,0,1,0,0,239708.0,25753.0,9.307964120684968
15609,430000.0,2,0,2,27,-2,-2,-2,-2,-2,-2,389.0,389.0,389.0,383.0,1462.0,389.0,390.0,390.0,384.0,1469.0,390.0,390.0,0,1,0,1,-12,3401.0,3413.0,0.9964840316437152
16085,50000.0,2,1,1,43,-1,-1,-1,-1,0,0,7965.0,12717.0,11016.0,22263.0,18711.0,12712.0,12724.0,11022.0,22264.0,378.0,258.0,5380.0,0,1,1,0,-4,85384.0,52026.0,1.6411794102948525
16293,30000.0,2,1,1,38,0,0,0,-2,-2,-2,24380.0,15525.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,292.0,0,1,1,0,-6,39905.0,1892.0,21.091437632135307
4145,200000.0,2,0,2,42,-1,-1,2,-1,-1,-1,660.0,1320.0,660.0,1320.0,1320.0,1710.0,1320.0,0.0,1320.0,1320.0,1710.0,27077.0,0,1,0,1,-3,6990.0,32747.0,0.21345466760313922
9773,120000.0,1,1,2,39,1,-1,2,2,-2,-2,0.0,780.0,780.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1560.0,1170.0,1.3333333333333333
19614,160000.0,2,1,1,30,-1,-1,-1,-1,-1,2,33712.0,14116.0,-2985.0,1472.0,2985.0,1513.0,14116.0,0.0,4457.0,1513.0,0.0,1328.0,0,1,1,0,-3,50813.0,21414.0,2.372886896422901
10643,230000.0,1,0,1,48,0,0,0,0,0,0,160879.0,161797.0,165107.0,105508.0,108101.0,110094.0,7000.0,6607.0,3773.0,4290.0,4164.0,2000.0,1,0,1,0,0,811486.0,27834.0,29.154487317669037
15245,80000.0,2,1,1,37,-1,0,0,2,2,2,28652.0,29869.0,33071.0,33531.0,34184.0,33503.0,2000.0,4000.0,1300.0,1500.0,0.0,1300.0,0,1,1,0,5,192810.0,10100.0,19.09009900990099
26979,80000.0,1,0,2,42,5,4,3,2,0,0,74477.0,68633.0,62890.0,56788.0,52287.0,52287.0,0.0,0.0,0.0,0.0,0.0,50771.0,1,0,0,1,14,367362.0,50771.0,7.235666029820173
2003,50000.0,2,0,2,23,-1,0,0,0,0,0,15036.0,15790.0,18202.0,18601.0,19138.0,18319.0,1300.0,2701.0,700.0,847.0,655.0,700.0,0,1,0,1,-1,105086.0,6903.0,15.223236274083732
14965,140000.0,1,1,2,25,-1,-1,-1,-1,-1,-1,1198.0,4656.0,1516.0,-660.0,249.0,-427.0,4660.0,2000.0,0.0,2200.0,1500.0,1400.0,1,0,0,1,-6,6532.0,11760.0,0.5554421768707483
14710,500000.0,2,0,1,39,-1,0,-1,-1,-1,-1,28852.0,112344.0,26834.0,33120.0,21771.0,52277.0,90668.0,26834.0,33452.0,21881.0,52539.0,57159.0,0,1,1,0,-5,275198.0,282533.0,0.9740384309089558
22784,160000.0,2,2,2,36,-1,-1,0,-1,-1,-1,9330.0,31745.0,22829.0,6000.0,6000.0,0.0,31745.0,1049.0,6000.0,6000.0,0.0,4345.0,0,1,0,1,-5,75904.0,49139.0,1.5446793789047397
16180,230000.0,2,0,2,31,-1,-1,-1,-1,-1,-1,903.0,1711.0,1292.0,885.0,1292.0,795.0,1711.0,1292.0,885.0,1292.0,795.0,1035.0,0,1,0,1,-6,6878.0,7010.0,0.981169757489301
9614,120000.0,1,0,1,34,2,2,2,2,2,2,97463.0,99018.0,100493.0,101937.0,104159.0,102324.0,4000.0,4000.0,4000.0,4000.0,0.0,8000.0,1,0,1,0,12,605394.0,24000.0,25.22475
2249,120000.0,2,0,2,30,-1,-1,-1,-1,-1,-1,711.0,878.0,1131.0,441.0,441.0,441.0,878.0,1131.0,441.0,441.0,441.0,455.0,0,1,0,1,-6,4043.0,3787.0,1.0675996831264853
23129,90000.0,2,1,1,35,0,0,2,0,0,0,35232.0,38329.0,37433.0,38507.0,39468.0,40183.0,4000.0,0.0,1700.0,1600.0,1500.0,4000.0,0,1,1,0,2,229152.0,12800.0,17.9025
20317,150000.0,2,2,1,53,0,0,0,0,0,0,29076.0,14131.0,15112.0,13652.0,86575.0,82377.0,1200.0,1500.0,3795.0,80000.0,1700.0,0.0,0,1,1,0,0,240923.0,88195.0,2.7317081467203357
14227,20000.0,1,1,2,24,1,2,0,0,0,2,16981.0,16424.0,17242.0,18448.0,19495.0,20026.0,0.0,1400.0,1500.0,1500.0,1000.0,0.0,1,0,0,1,5,108616.0,5400.0,20.114074074074075
8645,40000.0,1,1,2,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,1,0,0,1,-9,0.0,10000.0,0.0
6249,390000.0,1,0,2,29,0,-1,0,0,0,0,9918.0,15918.0,103169.0,95669.0,88080.0,80576.0,16008.0,100000.0,5000.0,4000.0,4000.0,3000.0,1,0,0,1,-1,393330.0,132008.0,2.9795921459305497
17225,20000.0,2,1,2,22,0,0,0,2,0,0,9848.0,11192.0,15677.0,15133.0,15582.0,16677.0,1515.0,5000.0,0.0,1000.0,1500.0,0.0,0,1,0,1,2,84109.0,9015.0,9.32989462007765
25863,70000.0,2,0,1,45,1,1,-1,0,0,0,116630.0,-67526.0,71562.0,68709.0,28528.0,29171.0,0.0,140043.0,1830.0,1021.0,1103.0,1011.0,0,1,1,0,1,247074.0,145008.0,1.703864614366104
20629,200000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,18044.0,390.0,20718.0,390.0,390.0,390.0,390.0,20718.0,390.0,390.0,390.0,540.0,1,0,0,1,-6,40322.0,22818.0,1.7671136821807345
10642,120000.0,2,2,2,40,0,0,0,0,0,0,31543.0,31641.0,32286.0,32692.0,32261.0,32644.0,1600.0,1600.0,1200.0,1200.0,1200.0,1500.0,0,1,0,1,0,193067.0,8300.0,23.2610843373494
9083,30000.0,2,2,1,47,1,2,0,0,0,0,32724.0,29279.0,27149.0,14930.0,14400.0,0.0,0.0,1500.0,797.0,680.0,0.0,0.0,0,1,1,0,3,118482.0,2977.0,39.799126637554586
12812,100000.0,1,2,1,54,0,0,0,5,4,3,46041.0,59526.0,72823.0,71105.0,69424.0,68006.0,15000.0,15000.0,0.0,0.0,0.0,2700.0,1,0,1,0,12,386925.0,32700.0,11.832568807339449
16294,30000.0,2,1,2,38,0,0,0,0,0,0,29632.0,30239.0,30526.0,29219.0,30012.0,28422.0,1492.0,1661.0,1238.0,1031.0,1083.0,0.0,0,1,0,1,0,178050.0,6505.0,27.371252882398156
3417,130000.0,1,1,2,37,0,0,0,0,0,0,125780.0,128768.0,130112.0,129785.0,121609.0,123586.0,6500.0,5000.0,5000.0,5000.0,6000.0,5000.0,1,0,0,1,0,759640.0,32500.0,23.373538461538462
5458,100000.0,2,2,1,28,3,4,3,2,0,-1,110946.0,106423.0,101256.0,48876.0,28468.0,3875.0,0.0,0.0,0.0,1603.0,3875.0,55.0,0,1,1,0,11,399844.0,5533.0,72.2653171877824
23750,400000.0,2,1,1,48,0,0,0,0,0,0,352730.0,335226.0,317661.0,319004.0,316611.0,314106.0,12370.0,15012.0,13000.0,12055.0,13368.0,12000.0,0,1,1,0,0,1955338.0,77805.0,25.13126405757985
19898,100000.0,2,1,1,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-9,0.0,0.0,10.054345
4755,680000.0,2,0,1,42,0,0,0,0,0,0,189514.0,188883.0,190076.0,181957.0,182226.0,177731.0,8000.0,9000.0,7000.0,7000.0,7000.0,7000.0,0,1,1,0,0,1110387.0,45000.0,24.675266666666666
1587,390000.0,2,0,1,49,-1,-1,-1,-2,-2,-1,15026.0,13357.0,0.0,0.0,0.0,100000.0,13357.0,0.0,0.0,0.0,100000.0,39268.0,0,1,1,0,-8,128383.0,152625.0,0.8411662571662571
3855,110000.0,2,1,2,32,-1,-1,-1,0,-1,-1,2015.0,1403.0,2684.0,1149.0,715.0,1174.0,1403.0,2684.0,4.0,715.0,1174.0,3805.0,0,1,0,1,-5,9140.0,9785.0,0.9340827797649464
22788,210000.0,2,1,2,35,0,0,0,0,0,0,147812.0,135624.0,125469.0,103409.0,75498.0,72020.0,5000.0,7000.0,5000.0,4000.0,2447.0,3000.0,0,1,0,1,0,659832.0,26447.0,24.949219193103186
28328,110000.0,2,1,1,42,-1,-1,-1,-1,-1,-1,776.0,776.0,776.0,776.0,776.0,926.0,776.0,776.0,776.0,776.0,926.0,776.0,0,1,1,0,-6,4806.0,4806.0,1.0
12181,50000.0,2,1,2,46,0,0,0,0,0,0,44808.0,44899.0,46346.0,47273.0,48357.0,50393.0,2100.0,2500.0,2000.0,2000.0,3000.0,1600.0,0,1,0,1,0,282076.0,13200.0,21.36939393939394
107,80000.0,2,1,1,36,-1,-1,-1,-1,-1,-1,6108.0,2861.0,3277.0,3319.0,1150.0,1150.0,2861.0,3279.0,3319.0,1150.0,1150.0,1035.0,0,1,1,0,-6,17865.0,12794.0,1.396357667656714
8680,20000.0,1,2,2,24,0,0,0,0,0,0,9249.0,10439.0,11448.0,11561.0,12221.0,12865.0,1500.0,1487.0,600.0,1000.0,1000.0,1000.0,1,0,0,1,0,67783.0,6587.0,10.29042052527706
389,150000.0,1,1,1,43,0,0,0,0,0,0,153249.0,154049.0,156523.0,159653.0,162866.0,157759.0,7900.0,6500.0,5700.0,5700.0,5700.0,5334.0,1,0,1,0,0,944099.0,36834.0,25.631183146006407
7878,500000.0,2,0,1,36,0,0,0,0,0,0,251931.0,301458.0,234316.0,199360.0,163408.0,186618.0,101458.0,10009.0,20071.0,20000.0,35565.0,18000.0,0,1,1,0,0,1337091.0,205103.0,6.519119661828447
25281,160000.0,2,0,2,26,1,2,0,0,2,0,100364.0,97863.0,100535.0,104382.0,100535.0,101621.0,0.0,6497.0,8001.0,0.0,4000.0,3801.0,0,1,0,1,5,605300.0,22299.0,27.144715009641686
23457,270000.0,2,0,2,37,-2,-2,-2,-2,-2,-2,7842.0,6380.0,16098.0,1350.0,558.0,0.0,6380.0,16098.0,1350.0,558.0,0.0,128934.0,0,1,0,1,-12,32228.0,153320.0,0.2102008870336551
29253,60000.0,1,1,2,26,0,0,0,0,0,0,38815.0,40171.0,37274.0,30203.0,30809.0,33323.0,2023.0,1491.0,2000.0,1092.0,3000.0,1353.0,1,0,0,1,0,210595.0,10959.0,19.21662560452596
1801,160000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,776.0,1172.0,380.0,776.0,1172.0,380.0,1172.0,380.0,776.0,1172.0,380.0,776.0,0,1,1,0,-6,4656.0,4656.0,1.0
16739,320000.0,1,0,2,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,-9,0.0,0.0,10.054345
13659,310000.0,2,2,2,36,-1,-1,-1,-1,-1,-1,6282.0,5835.0,912.0,1688.0,5590.0,1649.0,5864.0,919.0,1696.0,5617.0,1657.0,4510.0,0,1,0,1,-6,21956.0,20263.0,1.0835513003997435
16160,110000.0,2,1,2,39,0,0,0,0,0,0,111533.0,110367.0,112974.0,108390.0,107180.0,107309.0,5500.0,5900.0,5500.0,5000.0,5000.0,4300.0,0,1,0,1,0,657753.0,31200.0,21.081826923076925
665,40000.0,2,1,1,32,0,0,0,2,2,2,24114.0,25417.0,28777.0,29107.0,29693.0,30456.0,2000.0,4110.0,1100.0,1200.0,1400.0,0.0,0,1,1,0,6,167564.0,9810.0,17.0809378185525
22653,360000.0,2,1,1,34,-1,0,0,-1,-1,-2,4874.0,9561.0,5866.0,1297.0,0.0,0.0,5000.0,1166.0,1297.0,0.0,0.0,0.0,0,1,1,0,-5,21598.0,7463.0,2.8940104515610345
13112,300000.0,2,0,2,28,0,0,0,0,-1,0,4553.0,4042.0,2060.0,0.0,78794.0,80385.0,1033.0,1000.0,0.0,78794.0,2900.0,3000.0,0,1,0,1,-1,169834.0,86727.0,1.9582598268128726
17317,50000.0,2,2,2,39,2,2,0,0,2,0,20039.0,19369.0,16586.0,18696.0,18100.0,18475.0,0.0,1280.0,2390.0,0.0,816.0,688.0,0,1,0,1,6,111265.0,5174.0,21.5046385775029
7741,200000.0,1,0,1,48,-1,-1,-1,-1,-1,-1,5472.0,4306.0,4655.0,4930.0,3601.0,3366.0,4318.0,4681.0,4958.0,3712.0,3476.0,990.0,1,0,1,0,-6,26330.0,22135.0,1.189518861531511
3260,20000.0,1,1,2,46,0,0,0,0,0,0,20376.0,19927.0,19907.0,19349.0,17484.0,-1216.0,2000.0,1500.0,607.0,1360.0,1300.0,20538.0,1,0,0,1,0,95827.0,27305.0,3.5095037538912286
19110,260000.0,2,0,1,30,0,0,0,0,0,0,25661.0,30196.0,69429.0,167640.0,169446.0,172989.0,5000.0,40000.0,100000.0,5720.0,5922.0,5958.0,0,1,1,0,0,635361.0,162600.0,3.9075092250922507
8900,200000.0,2,1,2,29,0,0,0,0,0,0,93005.0,82750.0,79064.0,75657.0,72451.0,63919.0,3500.0,3000.0,3000.0,3000.0,3000.0,2000.0,0,1,0,1,0,466846.0,17500.0,26.676914285714286
10210,20000.0,2,1,2,46,1,2,2,0,0,0,15481.0,16537.0,15979.0,16410.0,17142.0,17705.0,1600.0,0.0,1000.0,1000.0,1000.0,650.0,0,1,0,1,5,99254.0,5250.0,18.90552380952381
16981,150000.0,2,2,2,24,0,0,0,0,-1,-1,66347.0,15768.0,10874.0,4466.0,2125.0,4421.0,1827.0,1777.0,1175.0,2125.0,4421.0,21607.0,0,1,0,1,-2,104001.0,32932.0,3.1580529576096197
26608,90000.0,1,0,2,23,0,0,0,0,0,-1,90888.0,85293.0,69482.0,60244.0,22640.0,3270.0,6000.0,4008.0,30055.0,15050.0,3270.0,16488.0,1,0,0,1,-1,331817.0,74871.0,4.43184944771674
20014,350000.0,2,0,1,42,-1,2,-1,-1,-1,-1,3931.0,2570.0,27036.0,1559.0,1962.0,3683.0,0.0,27036.0,1559.0,1962.0,3683.0,3074.0,0,1,1,0,-3,40741.0,37314.0,1.0918422039984992
23228,50000.0,2,2,1,31,0,0,0,0,0,-2,44115.0,44619.0,38604.0,33570.0,0.0,0.0,1652.0,1906.0,1000.0,0.0,0.0,0.0,0,1,1,0,-2,160908.0,4558.0,35.30232558139535
22212,100000.0,2,0,2,27,-1,-1,-2,-2,-1,-1,4829.0,0.0,0.0,0.0,5330.0,0.0,0.0,0.0,0.0,5330.0,1274.0,2100.0,0,1,0,1,-8,10159.0,8704.0,1.1671645220588236
18030,140000.0,1,1,2,33,0,0,0,0,0,0,279184.0,259478.0,25020.0,21629.0,18367.0,15161.0,7000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1,0,0,1,0,618839.0,17000.0,36.40229411764706
1253,20000.0,2,0,2,22,0,0,0,0,0,0,15829.0,15299.0,16262.0,16749.0,13764.0,18732.0,1600.0,1550.0,1000.0,1000.0,5283.0,0.0,0,1,0,1,0,96635.0,10433.0,9.262436499568675
22458,50000.0,2,2,1,49,0,0,0,0,0,0,46970.0,36260.0,29311.0,27932.0,28274.0,27605.0,3005.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,1,1,0,0,196352.0,12005.0,16.35585172844648
28899,110000.0,2,0,1,45,0,0,0,0,0,-1,21842.0,15843.0,10466.0,3537.0,1378.0,316.0,3000.0,2007.0,1000.0,0.0,316.0,825.0,0,1,1,0,-1,53382.0,7148.0,7.468102965864578
9622,110000.0,2,0,2,25,-2,-2,-2,-2,-2,-2,86107.0,83894.0,85037.0,44819.0,24512.0,25447.0,0.0,4000.0,2100.0,2000.0,1500.0,1500.0,0,1,0,1,-12,349816.0,11100.0,31.514954954954955
11817,50000.0,1,1,1,62,0,-1,0,0,0,0,51350.0,50350.0,49289.0,49058.0,47512.0,48930.0,50908.0,1800.0,1800.0,1800.0,2200.0,1774.0,1,0,1,0,-1,296489.0,60282.0,4.918367008393882
10234,310000.0,1,1,1,36,0,0,0,0,0,0,52191.0,36758.0,29180.0,22426.0,18592.0,14976.0,3012.0,5000.0,2000.0,5000.0,5000.0,3000.0,1,0,1,0,0,174123.0,23012.0,7.566617416999827
18131,90000.0,1,0,2,36,0,0,0,2,0,0,87678.0,84296.0,53990.0,51752.0,50346.0,48811.0,3573.0,5100.0,0.0,200.0,20.0,1146.0,1,0,0,1,2,376873.0,10039.0,37.540890526944914
12073,120000.0,1,0,1,36,2,0,0,0,2,0,117492.0,104895.0,58743.0,60469.0,57532.0,55702.0,3985.0,3000.0,5000.0,0.0,2000.0,1600.0,1,0,1,0,4,454833.0,15585.0,29.184023099133782
26035,230000.0,2,0,1,30,2,0,0,0,0,0,63064.0,62725.0,61465.0,57637.0,58172.0,57560.0,2800.0,2158.0,2610.0,2022.0,2064.0,2038.0,0,1,1,0,2,360623.0,13692.0,26.338226701723634
6532,160000.0,1,1,2,28,-1,2,-1,-1,-2,-1,3498.0,3260.0,678.0,0.0,0.0,678.0,0.0,678.0,0.0,0.0,678.0,0.0,1,0,0,1,-4,8114.0,1356.0,5.98377581120944
27527,30000.0,1,1,2,53,1,-2,-1,2,0,0,0.0,0.0,4070.0,3825.0,3825.0,0.0,0.0,4070.0,0.0,0.0,0.0,0.0,1,0,0,1,0,11720.0,4070.0,2.8796068796068797
26611,30000.0,1,1,2,24,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,-12,0.0,0.0,10.054345
17368,150000.0,2,2,1,39,-1,-1,-1,0,-1,-1,5211.0,33474.0,18488.0,45489.0,9069.0,20203.0,33522.0,18516.0,35701.0,9099.0,20226.0,20786.0,0,1,1,0,-5,131934.0,137850.0,0.9570837867247007
463,290000.0,2,1,2,26,0,0,0,-1,-1,0,20807.0,99860.0,100000.0,3015.0,23473.0,1448.0,80000.0,3000.0,3015.0,23473.0,1148.0,4900.0,0,1,0,1,-2,248603.0,115536.0,2.1517362553662926
19317,320000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,111.0,0.0,288.0,0.0,0.0,111.0,0.0,288.0,1200.0,0,1,1,0,-12,399.0,1599.0,0.24953095684803
21081,230000.0,1,1,2,41,-1,0,0,0,0,0,23216.0,25548.0,23769.0,17270.0,13903.0,1953.0,10014.0,1602.0,1017.0,332.0,9.0,3626.0,1,0,0,1,-1,105659.0,16600.0,6.365
14624,30000.0,2,1,2,23,1,2,2,2,2,2,28850.0,28102.0,30324.0,27446.0,29329.0,29720.0,0.0,2700.0,0.0,2300.0,1000.0,0.0,0,1,0,1,11,173771.0,6000.0,28.961833333333335
8704,500000.0,1,0,2,36,0,0,0,0,0,0,151630.0,150824.0,117130.0,146443.0,122439.0,83535.0,12074.0,10000.0,40561.0,12550.0,20803.0,65678.0,1,0,0,1,0,772001.0,161666.0,4.775283609416946
8689,50000.0,1,1,2,24,0,0,0,0,0,0,34695.0,38561.0,36086.0,32945.0,29348.0,23570.0,6013.0,3011.0,1019.0,1019.0,2015.0,17.0,1,0,0,1,0,195205.0,13094.0,14.907973117458377
3232,200000.0,2,1,1,29,0,0,0,0,0,0,70422.0,67991.0,56909.0,56841.0,51245.0,42268.0,3500.0,2472.0,1683.0,1755.0,1658.0,3579.0,0,1,1,0,0,345676.0,14647.0,23.600464258892607
6504,50000.0,1,1,1,36,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,2949.0,0.0,0.0,0.0,0.0,2322.0,0.0,1,0,1,0,-8,2949.0,2322.0,1.2700258397932818
10128,280000.0,2,0,1,36,-1,-1,-1,-1,-1,-2,4480.0,2120.0,1627.0,2649.0,0.0,0.0,2120.0,1627.0,2649.0,0.0,0.0,0.0,0,1,1,0,-7,10876.0,6396.0,1.7004377736085052
19284,70000.0,2,0,1,32,0,0,0,0,0,0,70178.0,71312.0,71314.0,71595.0,70040.0,68927.0,2900.0,2766.0,3648.0,2700.0,2487.0,2600.0,0,1,1,0,0,423366.0,17101.0,24.75679784807906
26274,490000.0,2,0,1,36,-2,-2,-2,-2,-2,-2,1886.0,9444.0,3180.0,7715.0,6507.0,3424.0,9480.0,3182.0,7779.0,6517.0,3434.0,5132.0,0,1,1,0,-12,32156.0,35524.0,0.9051908568854858
6231,30000.0,1,2,2,25,0,0,0,0,0,-2,10198.0,28773.0,18031.0,13127.0,0.0,0.0,18808.0,1200.0,263.0,0.0,0.0,0.0,1,0,0,1,-2,70129.0,20271.0,3.4595727887129395
16579,30000.0,1,0,2,29,1,2,2,2,2,2,25264.0,24560.0,29128.0,29845.0,30257.0,30779.0,0.0,5000.0,1500.0,1200.0,1300.0,0.0,1,0,0,1,11,169833.0,9000.0,18.870333333333335
25128,50000.0,1,2,1,50,-1,-1,-1,-1,-1,-1,7056.0,2840.0,1413.0,2890.0,4715.0,1262.0,2840.0,1413.0,2890.0,4715.0,1262.0,5483.0,1,0,1,0,-6,20176.0,18603.0,1.084556254367575
